name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'293_P-10_f_S-2_PS-M',2.587834e+001,2.420398e-001,1.617846e+001,2.919452e+001,3.013399e+001,1.395552e+001,1.229470e+002,6.581226e+001,5.378150e+001,5.119903e+001,4.834004e-001,8.833919e-001,3.927159e-002,3.710400e-001,8.788512e-001,8.395796e-001,6.099279e+000,2.290077e+000,6.004488e+000,3.547072e+000,2.493918e-001,8.600260e-001,2.743339e+001,4.609913e-001,1.924567e+001,6.126215e-001,1.854540e+001,6.451009e-001,2.266596e+001,3.751796e-001,6.958109e-002,1.662935e+000,1.282422e+000,9.297608e-001,5.084544e+000,1.075476e+000,1.360150e+001,1.408219e+000,2.716244e+001,3.779786e-001,5.251533e+002,4.397640e-001,1.228696e+003,2.032998e-001,-5.779974e+001,-1.304873e+000,1.623882e+003,1.569872e-001,9.139709e+002,3.805886e-001,-6.742373e+001,-1.020763e+000,2.573500e+003,1.414933e-001,9.601984e+002,5.123794e-001,-6.953485e+001,-9.756213e-001,-2.157096e+001,-3.822322e-001,3.016157e+001,3.251817e-001,-1.063906e-002,-3.957590e+000,-2.024438e-002,-5.498791e-001,3.172337e-001,6.352470e-001,3.060972e+001,3.766226e-001,1.896620e+001,6.773183e-001,1.932105e+001,6.858403e-001,2.272122e+001,4.119572e-001,-2.622681e+001,3.677593e+001,-9.587848e-002,-3.097825e-003,3.519489e-002,2.380952e+000,9.090909e-001,8.266666e-001,8.916401e-001,1.400000e-001,1.626038e-001,-2.833361e+001
'294_P-10_f_S-3_PS-M',2.729176e+001,2.066760e-001,2.499224e+001,2.942037e+001,3.052741e+001,5.535177e+000,2.270134e+002,1.629858e+002,1.338590e+002,1.548395e+002,4.394543e-001,8.548229e-001,3.320668e-002,3.889287e-001,7.944160e-001,7.612093e-001,5.704843e+000,3.293952e+000,5.363486e+000,3.905832e+000,1.839069e-001,8.698158e-001,2.636470e+001,4.227001e-001,1.561492e+001,7.331580e-001,1.736847e+001,6.418332e-001,1.970873e+001,4.911151e-001,9.065371e-002,1.862754e+000,1.291299e+000,1.031604e+000,6.285520e+000,8.486078e-001,1.047074e+001,2.035657e+000,2.152471e+001,6.542150e-001,5.014853e+002,3.478758e-001,1.277064e+003,1.700057e-001,-7.430715e+001,-1.143154e+000,1.583723e+003,1.261056e-001,9.551813e+002,4.149140e-001,-8.200686e+001,-9.605044e-001,2.517817e+003,1.248425e-001,9.725132e+002,4.548414e-001,-8.284488e+001,-9.446254e-001,-1.959232e+001,-3.979110e-001,2.691804e+001,3.293711e-001,-7.808735e-003,-4.237220e+000,-2.106614e-002,-5.328246e-001,2.568670e-001,5.499452e-001,3.100204e+001,3.048939e-001,1.441051e+001,8.823844e-001,1.737349e+001,7.597287e-001,2.136281e+001,5.060846e-001,-2.511325e+001,3.520022e+001,-8.418905e-002,-4.132734e-003,3.023618e-002,3.470716e+000,8.791209e-001,7.750000e-001,5.532856e-001,3.375000e-001,2.890826e-001,-3.007625e+001
'295_P-10_f_S-5_PS-M',2.793958e+001,1.926815e-001,2.684661e+001,2.957972e+001,3.105214e+001,4.205526e+000,2.294545e+002,1.865523e+002,7.505220e+001,5.044779e+001,4.750390e-001,7.425649e-001,4.087003e-002,4.728650e-001,8.073904e-001,7.665204e-001,8.989206e+000,4.948956e+000,6.896208e+000,4.017501e+000,2.898701e-001,9.601011e-001,2.432861e+001,5.752473e-001,1.883235e+001,6.130933e-001,2.124532e+001,6.202365e-001,1.898682e+001,5.448855e-001,7.049247e-002,2.029837e+000,1.440726e+000,9.217103e-001,5.713876e+000,8.877124e-001,9.955386e+000,1.700956e+000,2.396924e+001,6.216431e-001,4.877646e+002,4.439422e-001,1.189815e+003,2.017137e-001,-6.957912e+001,-1.184045e+000,1.583144e+003,1.557701e-001,8.765989e+002,4.284329e-001,-7.809074e+001,-9.462422e-001,2.505969e+003,1.397915e-001,9.131047e+002,5.945167e-001,-7.861541e+001,-9.348067e-001,-2.004806e+001,-4.276208e-001,2.732121e+001,3.440876e-001,-3.736862e-003,-1.001501e+001,-1.824309e-002,-6.341280e-001,3.807334e-001,7.092603e-001,2.797072e+001,4.889256e-001,1.846012e+001,6.872775e-001,2.213404e+001,6.422653e-001,2.029546e+001,5.706968e-001,-2.315962e+001,3.378066e+001,-8.207469e-002,-3.500557e-003,7.544924e-002,4.121475e+000,1.758242e+000,3.987500e-001,2.967506e-001,1.475000e-001,2.212888e-001,-2.844710e+001
'296_P-10_f_S-6_PS-S',2.704682e+001,2.045986e-001,2.551510e+001,2.917921e+001,3.074007e+001,5.224972e+000,1.884285e+002,1.593703e+002,1.868206e+002,3.179078e+002,5.084053e-001,8.128182e-001,4.362753e-002,4.462197e-001,8.739718e-001,8.303443e-001,8.556617e+000,4.474342e+000,7.316258e+000,4.469451e+000,2.873097e-001,8.846275e-001,2.617157e+001,5.220716e-001,1.708385e+001,6.832982e-001,2.016863e+001,6.964269e-001,1.968201e+001,5.701798e-001,7.376602e-002,1.986161e+000,1.524777e+000,1.015207e+000,5.354594e+000,9.665124e-001,9.959449e+000,1.812451e+000,2.134972e+001,6.873691e-001,4.706262e+002,4.170051e-001,1.181612e+003,1.902662e-001,-6.622657e+001,-1.231189e+000,1.535141e+003,1.625130e-001,8.660546e+002,4.055386e-001,-7.554194e+001,-9.796731e-001,2.451415e+003,1.364465e-001,8.488778e+002,3.830170e-001,-7.535413e+001,-9.837772e-001,-1.932084e+001,-4.285359e-001,2.751003e+001,3.551272e-001,-7.457614e-003,-5.068808e+000,-1.894984e-002,-6.142148e-001,3.685967e-001,6.557857e-001,2.988431e+001,4.079630e-001,1.485495e+001,8.043348e-001,2.111111e+001,7.250794e-001,2.005139e+001,6.247240e-001,-2.351648e+001,3.278242e+001,-7.780584e-002,-4.825850e-003,7.854906e-002,3.930818e+000,1.428571e+000,5.000000e-001,4.176921e-001,1.570000e-001,2.337113e-001,-2.846017e+001
'297_P-11_m_S-2_PS-M',1.959808e+001,4.254432e-001,1.602736e+001,1.806233e+001,1.921943e+001,3.192078e+000,1.344218e+002,1.211799e+002,4.920147e+001,3.820490e+001,3.899971e-001,1.030030e+000,1.916190e-002,2.988874e-001,7.155676e-001,6.964057e-001,7.714799e+000,5.983984e+000,5.448867e+000,2.079364e+000,2.659250e-001,1.097566e+000,2.901393e+001,6.199020e-001,8.992733e+000,1.178400e+000,1.134819e+001,1.410203e+000,1.607506e+001,6.531749e-001,4.459541e-002,1.175611e+000,1.716663e+000,7.338212e-001,6.044792e-001,5.535045e+000,6.729382e-001,6.290646e+000,2.322839e+001,6.206729e-001,5.134509e+002,4.273388e-001,1.233688e+003,2.344036e-001,-8.168730e+001,-1.149294e+000,1.489367e+003,1.708247e-001,9.661745e+002,2.932323e-001,-8.606715e+001,-1.027557e+000,2.436809e+003,1.428340e-001,1.048624e+003,3.673049e-001,-9.038316e+001,-9.431412e-001,-1.361193e+001,-8.426919e-001,2.886103e+001,4.515939e-001,-9.945816e-004,-3.052854e+001,-8.494544e-003,-1.305520e+000,4.240873e-001,6.414021e-001,3.628365e+001,5.146462e-001,6.143038e+000,1.876559e+000,1.219925e+001,1.529621e+000,1.713416e+001,6.708441e-001,-1.742370e+001,2.954221e+001,-4.233079e-002,-8.559708e-004,2.196168e-002,2.919708e+000,1.234568e+000,4.920000e-001,2.691022e-001,2.940000e-001,3.330225e-001,-3.235193e+001
'298_P-11_m_S-3_PS-M',1.988136e+001,3.157952e-001,1.780662e+001,1.892688e+001,1.997701e+001,2.170385e+000,7.734971e+002,1.481204e+003,2.562693e+001,1.470182e+001,6.109151e-001,8.189691e-001,2.694169e-002,5.471594e-001,1.067820e+000,1.040878e+000,1.151613e+001,8.637321e+000,7.298782e+000,4.994196e+000,4.251964e-001,9.551333e-001,3.248404e+001,5.078036e-001,5.054960e+000,2.215602e+000,1.118961e+001,1.583378e+000,1.161501e+001,1.181662e+000,4.655203e-002,1.453874e+000,1.777762e+000,6.794760e-001,8.720772e-001,3.213024e+000,6.296803e-001,1.361001e+001,2.010959e+001,5.368692e-001,4.565565e+002,3.594345e-001,1.260453e+003,2.052538e-001,-5.190703e+001,-1.598534e+000,1.413042e+003,1.393832e-001,9.698612e+002,2.671407e-001,-5.821149e+001,-1.344214e+000,2.355397e+003,1.193120e-001,9.156619e+002,2.354700e-001,-6.384140e+001,-1.177526e+000,-1.241357e+001,-6.633104e-001,2.716662e+001,4.113196e-001,1.030161e-002,2.563729e+000,-1.374791e-002,-8.870112e-001,5.593436e-001,6.871490e-001,3.808697e+001,3.859745e-001,1.799990e+000,5.759802e+000,9.749956e+000,2.049445e+000,1.104947e+001,1.355953e+000,-1.829054e+001,2.858405e+001,-4.452718e-002,-2.324167e-003,2.722129e-002,3.687636e+000,1.318681e+000,5.666667e-001,2.359143e-001,2.000000e-001,2.111871e-001,-2.877361e+001
'299_P-11_m_S-4_PS-M',1.890821e+001,2.677056e-001,1.692277e+001,1.791162e+001,2.023942e+001,3.316648e+000,1.624435e+002,1.879848e+002,5.890818e+001,7.056775e+001,5.532717e-001,9.456904e-001,5.678767e-002,4.400139e-001,9.332023e-001,8.764146e-001,9.267095e+000,5.727160e+000,7.049555e+000,4.019883e+000,4.066292e-001,1.015828e+000,3.160312e+001,5.416976e-001,7.437459e+000,1.712535e+000,1.322448e+001,1.096849e+000,9.126695e+000,1.736728e+000,4.250146e-002,1.712283e+000,1.910681e+000,6.696173e-001,5.880532e-001,5.583325e+000,6.873813e-001,1.422287e+001,2.438253e+001,5.225455e-001,4.560562e+002,3.687932e-001,1.265780e+003,1.947673e-001,-6.092498e+001,-1.434536e+000,1.407133e+003,1.440272e-001,9.649524e+002,2.996086e-001,-6.800270e+001,-1.207193e+000,2.427374e+003,1.124796e-001,9.568688e+002,4.185636e-001,-7.462356e+001,-1.043668e+000,-1.531609e+001,-5.825943e-001,2.836456e+001,3.720634e-001,8.986468e-003,2.934360e+000,-1.574415e-002,-9.894559e-001,5.613964e-001,7.073047e-001,3.789422e+001,3.899086e-001,6.229462e+000,2.041614e+000,1.258462e+001,1.280915e+000,7.963356e+000,2.210873e+000,-1.302236e+001,2.433164e+001,-2.679742e-002,1.235220e-004,3.289158e-002,3.110048e+000,1.445783e+000,4.825000e-001,3.931947e-001,1.858333e-001,2.269897e-001,-2.814699e+001
'300_P-11_m_S-5_PS-M',1.955659e+001,3.331708e-001,1.717583e+001,1.834392e+001,2.035100e+001,3.175165e+000,8.180641e+001,7.382526e+001,5.287274e+001,2.515250e+001,5.682634e-001,8.066695e-001,1.146202e-001,5.017299e-001,9.298172e-001,8.151969e-001,1.068153e+001,6.855052e+000,6.487307e+000,3.465504e+000,3.937899e-001,7.901598e-001,2.837892e+001,6.700160e-001,9.954993e+000,1.186353e+000,1.854991e+001,8.352728e-001,1.360028e+001,9.198424e-001,3.632789e-002,1.192961e+000,1.796334e+000,6.460009e-001,1.315210e+000,2.071813e+000,1.868013e+000,2.794829e+000,2.336259e+001,5.118992e-001,4.820648e+002,3.954072e-001,1.230527e+003,2.401989e-001,-5.214899e+001,-1.554971e+000,1.461407e+003,1.402608e-001,9.382849e+002,3.820129e-001,-5.989857e+001,-1.241045e+000,2.460165e+003,1.230961e-001,8.914338e+002,3.197925e-001,-6.388441e+001,-1.127829e+000,-1.497891e+001,-6.382870e-001,2.653245e+001,4.411057e-001,-4.725713e-004,-6.386929e+001,-1.231807e-002,-1.016631e+000,4.977359e-001,5.638559e-001,3.382724e+001,4.940115e-001,7.460538e+000,1.592793e+000,1.814887e+001,9.486532e-001,1.321534e+001,9.911187e-001,-1.603074e+001,2.539449e+001,-4.909379e-002,1.616997e-003,6.888375e-002,3.358209e+000,1.698113e+000,4.433333e-001,3.055050e-001,1.375000e-001,1.693185e-001,-2.917514e+001
'301_P-11_m_S-2_PS-M',2.311617e+001,2.764925e-001,2.014150e+001,2.245153e+001,2.427308e+001,4.131582e+000,1.546108e+002,6.411463e+001,3.379426e+001,1.481545e+001,9.511613e-001,7.816672e-001,1.148132e-001,7.499226e-001,1.779590e+000,1.664777e+000,1.391698e+001,5.574469e+000,1.038934e+001,3.985510e+000,6.032858e-001,7.967337e-001,3.005449e+001,6.227241e-001,1.334791e+000,9.735552e+000,1.245569e+001,1.389982e+000,6.237329e+000,2.182303e+000,4.303993e-002,1.154656e+000,1.872775e+000,8.445373e-001,1.963449e+000,1.883164e+000,4.806177e+000,9.221736e-001,2.147508e+001,6.083092e-001,5.404362e+002,4.782763e-001,1.204774e+003,2.219277e-001,-4.378824e+001,-1.702086e+000,1.472590e+003,1.718414e-001,9.185014e+002,2.828504e-001,-4.742803e+001,-1.500812e+000,2.433619e+003,1.480564e-001,9.107665e+002,3.547029e-001,-5.357123e+001,-1.272241e+000,-1.026438e+001,-7.683676e-001,2.619216e+001,3.933387e-001,3.555923e-002,1.038769e+000,-8.212517e-003,-1.181517e+000,7.399864e-001,5.874887e-001,3.518587e+001,4.467292e-001,-5.805938e-001,-2.079592e+001,1.210723e+001,1.558290e+000,5.709056e+000,2.443780e+000,-6.574629e+000,1.600899e+001,-1.412878e-003,6.525188e-003,8.614369e-002,5,1.142857e+000,7.100000e-001,5.400000e-001,1.350000e-001,4.500000e-002,-2.489132e+001
'302_P-11_m_S-6_PS-M',1.921405e+001,2.421921e-001,1.724091e+001,1.893245e+001,2.071275e+001,3.471840e+000,1.431336e+002,1.867339e+002,5.752749e+001,5.149700e+001,5.707576e-001,9.353738e-001,3.523577e-002,4.341501e-001,9.275354e-001,8.922996e-001,7.933156e+000,4.735171e+000,6.751523e+000,3.908075e+000,4.085431e-001,1.092478e+000,2.864755e+001,6.843445e-001,9.860773e+000,1.233480e+000,1.384087e+001,1.262352e+000,1.221932e+001,1.174335e+000,3.986631e-002,1.138378e+000,2.017506e+000,7.437502e-001,1.013779e+000,3.118423e+000,1.288243e+000,4.176358e+000,2.451707e+001,4.409949e-001,4.658036e+002,3.404634e-001,1.264739e+003,2.044794e-001,-6.571888e+001,-1.301965e+000,1.432069e+003,1.367017e-001,9.902383e+002,3.439955e-001,-7.205739e+001,-1.122906e+000,2.393355e+003,1.168807e-001,9.209453e+002,3.277454e-001,-7.719473e+001,-1.002605e+000,-1.426123e+001,-6.230716e-001,2.813208e+001,4.005954e-001,-4.689922e-004,-5.950684e+001,-1.219531e-002,-1.160124e+000,5.509357e-001,8.296700e-001,3.568655e+001,4.671001e-001,6.673728e+000,1.793118e+000,1.238832e+001,1.584419e+000,1.148752e+001,1.350629e+000,-1.581451e+001,2.604359e+001,-4.790708e-002,1.439911e-003,8.154029e-002,3.935860e+000,2.058824e+000,3.335714e-001,2.690090e-001,1.400000e-001,2.250470e-001,-2.779219e+001
'303_P-12_m_S-1_PS-M',2.734693e+001,5.716013e-001,1.807679e+001,2.030707e+001,2.452811e+001,6.451321e+000,1.866224e+001,0,1.217378e+002,0,1.530584e-001,2.010924e+000,1.554712e-002,1.717535e-002,1.885784e-001,1.730313e-001,1.466836e+000,1.034774e+000,1.158339e+000,0,1.087061e-001,2.605392e+000,2.177291e+001,7.336763e-001,1.923085e+001,1.756965e-001,1.090696e+001,7.991406e-001,9.172139e+000,1.388433e+000,3.735004e-002,4.899086e-001,1.661766e+000,4.131992e-001,4.447856e-001,1.049443e+001,3.050862e+000,2.115436e+000,2.449888e+001,5.794401e-001,5.718688e+002,3.200854e-001,1.187931e+003,3.867465e-001,-1.666820e+002,-4.293720e-001,1.389805e+003,1.555182e-001,1.056263e+003,3.207832e-001,-1.686400e+002,-3.922076e-001,2.389260e+003,1.047422e-001,9.861142e+002,4.397368e-001,-1.640928e+002,-4.191338e-001,-1.182374e+001,-1.449761e+000,2.215422e+001,9.872859e-001,-3.531547e-003,-5.278816e+000,-3.406368e-002,-5.939184e-001,4.882566e-001,9.186654e-001,2.350425e+001,1.290217e+000,2.108549e+001,2.411734e-001,2.868871e+000,5.354792e+000,-1.687202e+000,-1.082008e+001,-2.289760e+001,3.367851e+001,-4.529664e-002,-7.130987e-003,9.086098e-003,4.739337e-001,9.756098e-001,2.100000e-001,1.400000e-001,5.266666e-001,5.370495e-001,-3.264394e+001
'304_P-12_m_S-2_PS-M',2.100928e+001,1.418996e-001,1.812963e+001,2.162382e+001,2.348145e+001,5.351818e+000,7.362586e+001,7.064727e+001,3.872846e+001,2.259462e+001,3.271007e-001,1.181020e+000,1.696998e-002,1.729383e-001,6.333963e-001,6.164263e-001,5.916343e+000,3.837895e+000,3.841175e+000,2.522376e+000,1.937466e-001,1.220929e+000,2.658653e+001,7.219342e-001,2.236871e+001,3.823023e-001,1.491062e+001,9.735270e-001,8.993535e+000,1.512133e+000,4.676040e-002,1.929027e+000,1.600988e+000,8.015934e-001,3.066607e+000,1.371485e+000,7.582930e+000,2.814683e+000,3.044577e+001,4.428087e-001,5.382380e+002,4.094143e-001,1.329765e+003,1.875825e-001,-9.688803e+001,-9.242577e-001,1.528040e+003,1.946037e-001,1.086729e+003,3.740620e-001,-1.060621e+002,-7.593822e-001,2.579686e+003,1.432274e-001,9.655527e+002,4.095925e-001,-1.087433e+002,-7.203628e-001,-2.507125e+001,-4.151776e-001,3.383655e+001,3.812951e-001,-1.327082e-002,-2.468501e+000,-3.746800e-002,-4.803037e-001,3.303242e-001,7.158418e-001,3.489570e+001,5.141025e-001,2.448567e+001,3.741768e-001,1.560843e+001,1.026984e+000,4.942756e+000,3.052345e+000,-2.024045e+001,2.951540e+001,-3.582251e-002,-6.417401e-003,1.905894e-002,2.380952e+000,1.208459e+000,4.650000e-001,1.892749e-001,2.720000e-001,2.645298e-001,-2.787442e+001
'305_P-12_m_S-2_PS-M',2.150493e+001,1.204767e-001,1.950771e+001,2.119684e+001,2.383388e+001,4.326164e+000,1.251212e+002,1.906531e+002,4.592113e+001,3.648826e+001,3.004874e-001,1.049015e+000,2.086048e-002,1.917277e-001,5.801685e-001,5.593081e-001,5.524070e+000,3.789131e+000,3.195983e+000,1.771762e+000,1.788162e-001,1.098752e+000,2.706251e+001,5.761990e-001,2.148709e+001,4.263292e-001,1.506593e+001,7.759156e-001,8.638610e+000,1.379092e+000,3.767607e-002,1.113556e+000,1.622320e+000,8.953912e-001,2.791391e+000,1.519322e+000,4.763978e+000,3.352085e+000,2.658564e+001,6.400999e-001,5.513361e+002,4.063726e-001,1.267206e+003,2.030861e-001,-8.806524e+001,-9.844701e-001,1.573080e+003,1.836029e-001,1.083826e+003,3.762614e-001,-9.785883e+001,-8.068511e-001,2.578205e+003,1.316150e-001,9.306274e+002,3.506240e-001,-1.003620e+002,-7.661737e-001,-2.340318e+001,-3.860601e-001,3.244791e+001,3.274697e-001,-1.118617e-002,-3.198239e+000,-3.705735e-002,-4.592466e-001,2.835532e-001,6.599303e-001,3.197720e+001,5.207961e-001,2.302571e+001,4.462437e-001,1.522322e+001,9.351940e-001,6.440746e+000,2.151853e+000,-2.106009e+001,3.124506e+001,-4.098209e-002,-7.927246e-003,1.725714e-002,2.169198e+000,1.315789e+000,4.550000e-001,2.453399e-001,2.371428e-001,3.015538e-001,-3.133333e+001
'306_P-12_m_S-4_PS-M',2.158003e+001,1.690442e-001,1.888065e+001,2.130802e+001,2.341600e+001,4.535347e+000,1.084041e+002,9.259297e+001,7.543492e+001,1.106209e+002,2.706116e-001,1.013220e+000,1.813981e-002,1.909018e-001,5.030895e-001,4.849497e-001,5.047415e+000,2.534156e+000,3.870482e+000,2.095799e+000,1.697127e-001,1.154622e+000,2.628184e+001,6.353732e-001,2.227335e+001,4.599673e-001,1.407511e+001,9.196140e-001,5.004493e+000,2.795053e+000,5.487689e-002,1.636402e+000,1.451284e+000,8.036938e-001,2.661552e+000,1.712176e+000,4.655452e+000,2.629091e+000,3.165382e+001,4.087346e-001,5.166087e+002,4.011102e-001,1.286656e+003,2.204129e-001,-1.000638e+002,-8.991683e-001,1.510275e+003,2.232027e-001,1.016424e+003,3.452122e-001,-1.093122e+002,-7.445482e-001,2.587650e+003,1.318286e-001,8.643857e+002,4.063428e-001,-1.129892e+002,-6.913654e-001,-2.585763e+001,-3.389535e-001,3.458653e+001,3.120676e-001,-4.155157e-003,-8.611595e+000,-3.474668e-002,-4.763454e-001,2.874866e-001,6.772006e-001,3.401233e+001,4.165882e-001,2.592025e+001,4.244003e-001,1.467219e+001,1.049469e+000,3.158842e+000,5.024086e+000,-1.702752e+001,2.690608e+001,-3.322022e-002,-8.831541e-003,3.037627e-002,3.027344e+000,1.473477e+000,3.600000e-001,3.002443e-001,3.691667e-001,5.346098e-001,-3.141329e+001
'307_P-12_m_S-5_PS-M',2.156354e+001,1.464202e-001,1.921166e+001,2.241014e+001,2.378556e+001,4.573900e+000,1.516703e+002,1.773329e+002,7.868781e+001,1.375310e+002,2.977216e-001,1.149123e+000,1.699705e-002,1.520987e-001,5.518548e-001,5.348578e-001,6.033920e+000,3.202142e+000,5.161037e+000,4.070958e+000,1.981474e-001,1.305797e+000,2.687133e+001,6.476064e-001,2.378617e+001,3.612787e-001,1.664653e+001,6.970313e-001,8.281405e+000,1.346646e+000,5.572212e-002,1.656868e+000,1.486970e+000,8.979883e-001,3.240582e+000,1.195693e+000,6.948462e+000,1.732974e+000,3.370162e+001,3.639265e-001,5.639546e+002,3.763375e-001,1.324101e+003,2.189351e-001,-1.027345e+002,-8.724333e-001,1.603459e+003,1.805940e-001,1.074382e+003,3.428904e-001,-1.121362e+002,-7.173464e-001,2.655823e+003,1.164170e-001,1.023721e+003,4.015411e-001,-1.150255e+002,-6.766793e-001,-2.609342e+001,-4.044611e-001,3.598794e+001,3.628651e-001,-9.705270e-003,-3.353078e+000,-3.351615e-002,-4.469994e-001,3.424382e-001,7.727042e-001,3.438199e+001,4.918309e-001,2.610668e+001,3.799906e-001,1.840645e+001,7.906091e-001,5.370671e+000,2.360052e+000,-2.014590e+001,3.007729e+001,-3.943185e-002,-7.865414e-003,3.265884e-002,2.225519e+000,1.047904e+000,5.042857e-001,4.344079e-001,3.750000e-001,3.535180e-001,-2.817226e+001
'308_P-12_m_S-6_PS-M',2.124819e+001,1.091262e-001,1.945885e+001,2.162570e+001,2.313140e+001,3.672541e+000,6.868339e+001,7.286258e+001,3.795125e+001,4.466642e+001,2.680269e-001,1.171572e+000,1.876519e-002,1.282434e-001,4.960689e-001,4.773037e-001,4.125528e+000,2.169650e+000,3.460198e+000,1.892358e+000,1.616102e-001,1.251106e+000,2.737869e+001,5.854095e-001,2.195286e+001,3.848567e-001,1.517813e+001,7.815846e-001,8.484271e+000,1.573800e+000,3.988155e-002,1.504683e+000,1.572564e+000,8.557854e-001,3.482390e+000,1.041980e+000,5.193879e+000,2.188279e+000,3.048849e+001,4.089334e-001,5.811506e+002,3.661140e-001,1.346812e+003,1.912373e-001,-1.105239e+002,-7.991985e-001,1.588717e+003,1.936768e-001,1.089901e+003,3.837783e-001,-1.178868e+002,-6.866972e-001,2.633434e+003,1.305391e-001,9.710426e+002,3.828647e-001,-1.211626e+002,-6.407447e-001,-2.523134e+001,-3.899547e-001,3.548515e+001,3.394834e-001,-1.712240e-002,-1.782452e+000,-3.222238e-002,-4.851625e-001,2.931101e-001,7.156101e-001,3.512624e+001,4.242466e-001,2.343408e+001,3.896655e-001,1.484675e+001,1.057934e+000,6.019397e+000,2.562469e+000,-2.087239e+001,3.107577e+001,-4.659343e-002,-9.765944e-003,3.312723e-002,2.206736e+000,1.520468e+000,3.146154e-001,1.956691e-001,2.581250e-001,3.841910e-001,-3.042046e+001
